Index,Osoite,numero,postiosoite,X,Y
559,Laaksolantie,18,54300,60.985335,28.063591
560,Laaksolantie,49,54300,60.986462,28.061855
561,Laaksolantie,40,54300,60.984483,28.059996
562,Salmannontie,54,54300,60.989421,28.062379
563,Salmannontie,54,54300,60.988633,28.063166
564,Laaksolantie,66,54300,60.986854,28.057691
565,Laaksolantie,66,54300,60.986965,28.057214
566,Laaksolantie,66,54300,60.987273,28.058
567,Laaksolantie,66,54300,60.986629,28.057739
568,Laaksolantie,51,54300,60.987182,28.061583
569,Laaksolantie,51,54300,60.986983,28.061743
570,Korkea-ahon tie,738,54300,60.973418,28.089632
571,Korkea-ahon tie,738,54300,60.973218,28.088904
572,Salmannontie,163,54300,60.997952,28.060981
573,Kolmentie,22,54300,60.998006,28.104674
574,Kolmentie,22,54300,60.997975,28.105135
575,Kolmentie,22,54300,60.99813,28.104845
576,Kolmentie,22,54300,60.998118,28.105159
577,Kolmentie,28,54300,60.997717,28.105921
578,Kolmentie,28,54300,60.997454,28.106226
579,Kolmentie,28,54300,60.997658,28.106622
580,Korkea-ahon tie,683,54300,60.978614,28.084469
581,Korkea-ahon tie,736,54300,60.97408,28.086643
582,Korkea-ahon tie,736,54300,60.974154,28.086387
583,Korkea-ahon tie,660,54300,60.979348,28.089225
584,Sysmäentie,4,54300,60.980322,28.090847
585,Sysmäentie,4,54300,60.980302,28.091179
586,Korkea-ahon tie,724,54300,60.975115,28.085292
587,Korkea-ahon tie,724,54300,60.975005,28.085492
588,Korkea-ahon tie,742,54300,60.97581,28.09036
589,Korkea-ahon tie,742,54300,60.975378,28.09053
590,Sysmäentie,20,54300,60.979201,28.097369
591,Korkea-ahon tie,673,54300,60.979524,28.086237
592,Korkea-ahon tie,673,54300,60.979301,28.086137
593,Sysmäentie,29,54300,60.978467,28.09265
594,Sysmäentie,29,54300,60.978472,28.093094
595,Korkea-ahon tie,422,54300,60.998869,28.106645
596,Korkea-ahon tie,422,54300,60.9985,28.106817
597,Korkea-ahon tie,422,54300,60.998604,28.107209
598,Korkea-ahon tie,688,54300,60.97844,28.088214
599,Korkea-ahon tie,688,54300,60.978508,28.087644
600,Korkea-ahon tie,688,54300,60.978172,28.08693
601,Korkea-ahon tie,688,54300,60.978799,28.090407
602,Korkea-ahon tie,688,54300,60.977974,28.085926
603,Korkea-ahon tie,688,54300,60.978511,28.086129
604,Korkea-ahon tie,687,54300,60.978333,28.084774
605,Korkea-ahon tie,687,54300,60.978205,28.085065
606,Korkea-ahon tie,687,54300,60.978224,28.084973
607,Sysmäentie,61,54300,60.977519,28.098863
608,Korkea-ahon tie,740,54300,60.975154,28.090375
609,Korkea-ahon tie,740,54300,60.975229,28.090008
610,Korkea-ahon tie,704,54300,60.977221,28.086824
611,Korkea-ahon tie,704,54300,60.977128,28.08719
612,Korkea-ahon tie,690,54300,60.978154,28.089202
613,Korkea-ahon tie,690,54300,60.977486,28.09075
614,Korkea-ahon tie,690,54300,60.977304,28.087677
615,Toikkalantie,737,54300,60.983137,28.089188
616,Korkea-ahon tie,648,54300,60.98086,28.089923
617,Toikkalantie,721,54300,60.981242,28.08698
618,Korkea-ahon tie,301,54300,61.00915,28.105616
619,Korkea-ahon tie,301,54300,61.009408,28.105884
620,Korkea-ahon tie,301,54300,61.009128,28.106059
621,Korkea-ahon tie,299,54300,61.009643,28.105707
622,Korkea-ahon tie,299,54300,61.009863,28.106196
623,Korkea-ahon tie,737,54300,60.973645,28.086
624,Heiskantie,51,54300,60.976985,28.078205
625,Heiskantie,51,54300,60.976458,28.077873
626,Heiskantie,51,54300,60.976859,28.077129
627,Heiskantie,51,54300,60.976666,28.077751
628,Pajamäentie,76,54300,60.977465,28.076596
629,Pajamäentie,76,54300,60.977269,28.076404
630,Korkea-ahon tie,790,54300,60.969702,28.088415
631,Hulkontie,13,54300,60.97487,28.076637
632,Hulkontie,13,54300,60.975093,28.076792
633,Hulkontie,13,54300,60.974963,28.077305
634,Pajamäentie,23,54300,60.981855,28.075469
635,Pajamäentie,23,54300,60.981763,28.074745
636,Pajamäentie,23,54300,60.981392,28.075047
637,Pajamäentie,23,54300,60.981354,28.07536
638,Pajamäentie,23,54300,60.981388,28.075582
639,Pajamäentie,23,54300,60.981931,28.074972
640,Pajamäentie,47,54300,60.980139,28.07676
641,Heiskantie,77,54300,60.979456,28.071267
642,Heiskantie,70,54300,60.976572,28.074865
643,Toikkalantie,681,54300,60.982815,28.079031
644,Toikkalantie,640,54300,60.985796,28.076729
645,Toikkalantie,640,54300,60.985951,28.076439
646,Toikkalantie,640,54300,60.986047,28.07683
647,Toikkalantie,640,54300,60.98588,28.077509
648,Toikkalantie,640,54300,60.986146,28.077943
649,Toikkalantie,640,54300,60.986561,28.077624
650,Toikkalantie,640,54300,60.987572,28.078065
651,Toikkalantie,640,54300,60.98644,28.078137
652,Korkea-ahon tie,790,54300,60.969845,28.090729
653,Korkea-ahon tie,790,54300,60.969895,28.090139
654,Korkea-ahon tie,790,54300,60.969689,28.090077
655,Hulkontie,6,54300,60.974572,28.080119
656,Hulkontie,6,54300,60.974336,28.080499
657,Korkea-ahon tie,792,54300,60.968932,28.095962
658,Korkea-ahon tie,792,54300,60.968738,28.096565
659,Turkniementie,121,54300,61.000947,28.080719
660,Turkniementie,147,54300,61.001239,28.075736
661,Turkniementie,60,54300,61.000803,28.090866
662,Turkniementie,19,54300,61.00018,28.099036
663,Turkniementie,19,54300,61.000255,28.098669
664,Turkniementie,22,54300,60.999731,28.097966
665,Turkniementie,36,54300,61.000072,28.095685
666,Turkniementie,36,54300,61.000245,28.095488
667,Turkniementie,22,54300,60.99997,28.09827
668,Hulkontie,91,54300,60.973094,28.067284
669,Hulkontie,91,54300,60.973277,28.066884
670,Pajamäentie,7,54300,60.983329,28.073135
671,Pajamäentie,7,54300,60.983033,28.074178
672,Pajamäentie,7,54300,60.983578,28.07342
673,Pajamäentie,7,54300,60.983283,28.074316
674,Pajamäentie,7,54300,60.98334,28.073911
675,Heiskantie,104,54300,60.974893,28.071465
676,Korkea-ahon tie,750,54300,60.973206,28.088146
677,Korkea-ahon tie,750,54300,60.973388,28.087802
678,Korkea-ahon tie,766,54300,60.971531,28.087627
679,Korkea-ahon tie,766,54300,60.971546,28.088071
680,Korkea-ahon tie,766,54300,60.971805,28.088191
681,Korkea-ahon tie,766,54300,60.971745,28.089002
682,Korkea-ahon tie,766,54300,60.972562,28.088919
683,Korkea-ahon tie,463,54300,60.996161,28.099673
684,Korkea-ahon tie,463,54300,60.996255,28.099122
685,Korkea-ahon tie,463,54300,60.996007,28.09989
686,Humaljärventie,33,54300,60.97026,28.080416
687,Korkea-ahon tie,441,54300,60.998327,28.098343
688,Korkea-ahon tie,441,54300,60.998275,28.098082
689,Toikkalantie,638,54300,60.985844,28.074125
690,Toikkalantie,638,54300,60.986022,28.074297
691,Korkea-ahon tie,749,54300,60.972958,28.086604
692,Turkniementie,17,54300,61.00094,28.099376
693,Turkniementie,17,54300,61.000871,28.09906
694,Korkea-ahon tie,398,54300,61.001044,28.105371
695,Korkea-ahon tie,348,54300,61.004864,28.108186
696,Korkea-ahon tie,348,54300,61.005053,28.108044
697,Korkea-ahon tie,370,54300,61.003085,28.107236
698,Korkea-ahon tie,370,54300,61.003019,28.107585
699,Korkea-ahon tie,370,54300,61.003496,28.107472
700,Korkea-ahon tie,370,54300,61.003133,28.107903
701,Korkea-ahon tie,290,54300,61.010298,28.109004
702,Korkea-ahon tie,376,54300,61.002444,28.106529
703,Korkea-ahon tie,356,54300,61.004476,28.108357
704,Korkea-ahon tie,356,54300,61.004472,28.108912
705,Korkea-ahon tie,356,54300,61.004324,28.10935
706,Korkea-ahon tie,390,54300,61.001487,28.103889
707,Korkea-ahon tie,390,54300,61.001911,28.105827
708,Korkea-ahon tie,390,54300,61.001006,28.104538
709,Korkea-ahon tie,390,54300,61.001754,28.105285
710,Korkea-ahon tie,390,54300,61.001372,28.104717
711,Korkea-ahon tie,390,54300,61.001559,28.104982
712,Toikkalantie,719,54300,60.981036,28.085845
713,Toikkalantie,719,54300,60.98128,28.085669
714,Toikkalantie,719,54300,60.981209,28.08441
716,Kuusitie,1,53810,61.050673,28.138454
717,Kuusitie,7,53810,61.04966,28.13827
718,Kuusitie,7,53810,61.04983,28.138313
719,Tervahaudankatu,12,53850,61.064866,28.103036
720,Tervahaudankatu,12,53850,61.065018,28.103134
721,Kiertokatu,11,53850,61.048341,28.101277
722,Kiertokatu,11,53850,61.048218,28.100976
723,Peurankatu,14,53850,61.044279,28.096322
724,Peurankatu,14,53850,61.044177,28.096614
725,Peurankatu,10,53850,61.044747,28.097245
726,Peurankatu,10,53850,61.044628,28.097482
727,Peurankatu,8,53850,61.044949,28.097734
728,Peurankatu,8,53850,61.044805,28.097858
729,Rinnekatu,12,53850,61.047195,28.102071
730,Rinnekatu,12,53850,61.04741,28.102152
731,Kiertokatu,19,53850,61.04763,28.102623
732,Kiertokatu,17,53850,61.047784,28.102461
733,Kiertokatu,17,53850,61.047911,28.102336
734,Rinnekatu,8,53850,61.047615,28.101159
735,Rinnekatu,8,53850,61.047856,28.101316
736,Kiertokatu,13,53850,61.048149,28.101733
737,Kiertokatu,13,53850,61.04799,28.101413
738,Peurankatu,9,53850,61.044929,28.096918
739,Peurankatu,9,53850,61.045048,28.096645
740,Peurankatu,7,53850,61.045159,28.097296
741,Peurankatu,7,53850,61.045268,28.097226
742,Kauriinkatu,12,53850,61.045322,28.09608
743,Kuusitie,19,53810,61.048211,28.139737
744,Honkakatu,8,53810,61.049637,28.137732
745,Honkakatu,10,53810,61.049402,28.137983
746,Merenlahdentie,63,53850,61.049308,28.092791
747,Merenlahdentie,63,53850,61.049468,28.093019
748,Honkakatu,20,53810,61.048065,28.138879
749,Honkakatu,18,53810,61.048301,28.138666
750,Notkokatu,12,53850,61.04879,28.100274
751,Kauriinkatu,10,53850,61.045463,28.0964
752,Sunisenkatu,8,53810,61.049794,28.129737
753,Kauriinkatu,14,53850,61.045163,28.095778
754,Kauriinkatu,14,53850,61.04499,28.096013
755,Pärnäsentie,61,53850,61.063376,28.107339
756,Pärnäsentie,61,53850,61.063117,28.1072
757,Kuusitie,5,53810,61.049968,28.137948
758,Kauriinkatu,23,53850,61.043913,28.095957
759,Kauriinkatu,21,53850,61.04408,28.095333
760,Kauriinkatu,6,53850,61.045781,28.09704
761,Rinnekatu,2,53850,61.048217,28.100013
762,Honkakatu,16,53810,61.048518,28.138451
763,Unikonkatu,1,53810,61.046915,28.120764
764,Kuusitie,21,53810,61.048065,28.140046
765,Kuusitie,23,53810,61.047874,28.140243
766,Honkakatu,11,53810,61.047963,28.138228
767,Kauriinkatu,22,53850,61.043968,28.096959
768,Kauriinkatu,24,53850,61.043875,28.0974
769,Kauriinkatu,28,53850,61.043687,28.098431
770,Kauriinkatu,33,53850,61.043329,28.098233
771,Kauriinkatu,29,53850,61.043516,28.097314
772,Honkakatu,13,53810,61.047764,28.138406
773,Norpankatu,4,53850,61.047674,28.093939
774,Honkakatu,24,53810,61.047658,28.139291
775,Kauriinkatu,5,53850,61.046017,28.096752
776,Kiertokatu,21,53850,61.04751,28.103007
777,Majavankatu,7,53850,61.048294,28.090479
778,Norpankatu,5,53850,61.048039,28.094266
783,Peurankatu,12,53850,61.04449,28.096829
784,Kauriinkatu,7,53850,61.045858,28.096413
787,Huhtiniemenkatu,8a,53810,61.053865,28.132605
788,Huhtiniemenkatu,8c,53810,61.052065,28.129855
789,Korteislahdentie,44,53850,61.075997,28.069838
790,Korteislahdentie,44,53850,61.076156,28.07014
791,Korteislahdentie,46,53850,61.076104,28.068859
792,Korteislahdentie,46,53850,61.076034,28.068597
793,Korteislahdentie,46,53850,61.07588,28.068685
794,Kannelkatu,16,53100,61.055525,28.194199
795,Ratakatu,17,53100,61.047084,28.192196
796,Ratakatu,17,53100,61.047229,28.192128
797,Ratakatu,17,53100,61.047138,28.192198
798,Kangaskatu,30,53100,61.048157,28.185588
799,Kangaskatu,30,53100,61.048164,28.185903
800,Kangaskatu,32,53100,61.048023,28.185565
801,Kangaskatu,32,53100,61.04802,28.185879
802,Annankatu,2,53100,61.047888,28.185578
803,Annankatu,2,53100,61.047894,28.185875
804,Annankatu,2,53100,61.04794,28.185784
805,Tykinkatu,33,53100,61.047235,28.187332
806,Kangaskatu,25,53100,61.048035,28.185213
807,Kolmoskuja,7,53100,61.048035,28.185213
808,Kangaskatu,25,53100,61.047939,28.184876
809,Terminaalinkatu,31,53420,61.048513,28.350428
810,Terminaalinkatu,31,53420,61.049152,28.352029
811,Terminaalinkatu,31,53420,61.049106,28.352175
812,Terminaalinkatu,31,53420,61.048607,28.351747
813,Terminaalinkatu,29,53420,61.049244,28.35094
814,Terminaalinkatu,29,53420,61.048953,28.350465
815,Karjalantie,28,53300,61.07115,28.263137
816,Tupakatu,4,53100,61.047773,28.18437
817,Tupakatu,4,53100,61.047889,28.184448
818,Tullitie,5a,53500,61.047432,28.195598
819,Tupakatu,5,53100,61.047636,28.18468
820,Tupakatu,5,53100,61.047491,28.18473
821,Hakaniitynkatu,10,53550,61.036452,28.200424
822,Hakaniitynkatu,10,53550,61.036295,28.199974
823,Hakaniitynkatu,10,53550,61.036431,28.199812
824,Hakaniitynkatu,10,53550,61.036506,28.199463
825,Nurmipuisto,3,53500,61.04735,28.196669
826,Tullitie,5,53500,61.04735,28.196669
827,Tullitie,3,53500,61.04718,28.199626
828,Ojalantie,142,54260,61.027272,28.232687
829,Ojalantie,142,54260,61.027233,28.23213
830,Ojalantie,142,54260,61.027043,28.232234
831,Ojalantie,117,54260,61.029127,28.231223
832,Ojalantie,117,54260,61.028866,28.231268
833,Ojalantie,117,54260,61.029013,28.230903
834,Ojalantie,120,54260,61.029248,28.232689
835,Ojalantie,120,54260,61.029261,28.232246
836,Ojalantie,130,54260,61.028272,28.233336
837,Hakaniitynkatu,8,53550,61.036118,28.200652
838,Hakaniitynkatu,8,53550,61.036058,28.200317
839,Laarinkuja,28,53550,61.037763,28.20749
840,Laarinkuja,20,53550,61.037329,28.208899
841,Hanhijärvenkatu,17,53550,61.032779,28.213631
842,Hanhijärvenkatu,15,53550,61.033129,28.213663
843,Tykinkatu,33,53100,61.047205,28.186664
844,Kirvunkuja,3,53550,61.033745,28.215963
845,Yläniitynkatu,10,53550,61.038622,28.200765
846,Ratakatu,11,53100,61.045881,28.189225
847,Ratakatu,23,53100,61.048192,28.194942
848,Hanhijärventie,173,53550,61.030231,28.212405
849,Uuraankatu,8,53550,61.036721,28.210542
850,Uuraankatu,8,53550,61.03668,28.210152
851,Uuraankatu,8,53550,61.036464,28.210181
852,Uuraankatu,8,53550,61.036353,28.210547
853,Kauppakatu,73,53100,61.050791,28.192373
854,Kauppakatu,73,53100,61.051291,28.191725
855,Kauppakatu,73,53100,61.04999,28.190565
856,Vanha Viipurintie,1072,54260,60.979683,28.333683
857,Vanha Viipurintie,1070,54260,60.980269,28.333449
858,Vanha Viipurintie,1070,54260,60.980016,28.333623
859,Ratakatu,13,53100,61.046712,28.189664
860,Ratakatu,17,53100,61.046596,28.189585
861,Mäntykatu,5,53100,61.051134,28.187107
862,Mäntykatu,5,53100,61.051096,28.187365
863,Mäntykatu,5,53100,61.051184,28.187572
864,Tykinkatu,9,53100,61.049935,28.186581
865,Tykinkatu,9,53100,61.050006,28.186713
866,Tykinkatu,7,53100,61.049795,28.187224
867,Tykinkatu,7,53100,61.049945,28.187526
868,Tykinkatu,8,53100,61.049694,28.187442
869,Tykinkatu,8,53100,61.049497,28.187416
870,Reijolankatu,17,53100,61.048853,28.188133
871,Reijolankatu,17,53100,61.048821,28.187669
872,Reijolankatu,25,53100,61.048098,28.18829
873,Reijolankatu,25,53100,61.048199,28.187942
874,Reijolankatu,25,53100,61.048209,28.187831
875,Tykinkatu,30,53100,61.047835,28.187539
876,Tykinkatu,30,53100,61.047842,28.187799
877,Tykinkatu,32,53100,61.0477,28.187534
878,Tykinkatu,32,53100,61.047734,28.187832
879,Tykinkatu,32,53100,61.047617,28.18779
880,Ratakatu,17,53100,61.047301,28.191112
881,Ratakatu,19,53100,61.047563,28.191862
882,Talonpojantie,4,53300,61.016672,28.424746
883,Villantie,2,53300,61.017906,28.420916
884,Villantie,2,53300,61.017928,28.420529
885,Villantie,2,53300,61.018032,28.420922
886,Villantie,2,53300,61.018111,28.421092
887,Talonpojantie,17,53300,61.016107,28.422131
888,Talonpojantie,17,53300,61.016254,28.421749
889,Talonpojantie,17,53300,61.016321,28.423121
890,Paukunmäentie,29,53300,61.014792,28.419926
891,Paukunmäentie,29,53300,61.015028,28.420565
892,Paukunmäentie,35,53300,61.014298,28.419922
893,Paukunmäentie,63,53300,61.011722,28.418087
894,Talonpojantie,38,53300,61.014732,28.423938
895,Paukunmäentie,101,53300,61.009458,28.424164
896,Paukunmäentie,32,53300,61.014606,28.421398
897,Paukunmäentie,32,53300,61.014358,28.421072
898,Paukunmäentie,68,53300,61.012027,28.422411
899,Paukunmäentie,32,53300,61.014641,28.420622
900,Kärenkuja,65,53850,61.02161,28.009647
901,Kärenkuja,65,53850,61.021722,28.009077
902,Rännikorventie,127,53830,61.029193,28.026841
903,Rännikorventie,127,53830,61.029307,28.027196
904,Rännikorventie,127,53830,61.02919,28.027248
905,Rännikorventie,133,53830,61.028744,28.026826
906,Rännikorventie,133,53830,61.029033,28.026632
907,Rännikorventie,144,53830,61.027848,28.026649
908,Rännikorventie,130,53830,61.02898,28.02763
909,Rännikorventie,130,53830,61.028986,28.028056
910,Rännikorventie,130,53830,61.02887,28.028052
911,Rännikorventie,130,53830,61.028894,28.028367
912,Rännikorventie,134,53830,61.028686,28.027435
913,Rännikorventie,134,53830,61.02856,28.02745
914,Rännikorventie,138,53830,61.028356,28.027129
915,Rännikorventie,138,53830,61.028388,28.027555
916,Rännikorventie,138,53830,61.02836,28.027721
917,Rännikorventie,138,53830,61.028255,28.02744
918,Rännikorventie,142,53830,61.02798,28.027005
919,Kuutostie,705,53850,61.019104,28.01571
920,Kärenkuja,51,53850,61.020645,28.009043
921,Kärenkuja,51,53850,61.02053,28.00878
922,Kärenkuja,61,53850,61.02052,28.01137
923,Vierustie,139,53850,61.024887,28.01447
924,Vierustie,139,53850,61.024856,28.014987
925,Rännikorventie,140,53830,61.027892,28.027928
926,Rännikorventie,146,53830,61.027761,28.028645
927,Rännikorventie,146,53830,61.027834,28.028407
928,Kärentie,31,53850,61.025056,28.011033
929,Kärentie,31,53850,61.025125,28.011424
930,Kärenkuja,42,53850,61.020296,28.006441
931,Vierustie,141,53850,61.024883,28.012675
932,Vierustie,141,53850,61.024942,28.013121
933,Vierustie,210,53850,61.021253,28.005694
934,Vierustie,210,53850,61.021357,28.005087
935,Kärenkuja,30,53850,61.019393,28.004729
936,Kärenkuja,30,53850,61.019579,28.005142
937,Kärenkuja,30,53850,61.01968,28.004775
938,Kärenkuja,30,53850,61.019746,28.00437
939,Kärenkuja,21,53850,61.017772,28.003031
940,Kärenkuja,21,53850,61.017715,28.003362
941,Kärenkuja,21,53850,61.018067,28.003207
942,Vierustie,130,53850,61.025336,28.022812
943,Vierustie,130,53850,61.025371,28.022961
944,Rännikorventie,123,53830,61.029611,28.027336
945,Rännikorventie,123,53830,61.029477,28.027294
946,Rännikorventie,123,53830,61.029525,28.026907
947,Rännikorventie,123,53830,61.029775,28.026989
948,Kärenkuja,63,53850,61.021084,28.011592
949,Kärentie,34,53850,61.025721,28.008593
950,Kärentie,16,53850,61.023938,28.006908
951,Kärentie,16,53850,61.024124,28.007192
952,Kärentie,16,53850,61.024185,28.00749
953,Vierustie,247,53850,61.030596,27.996588
954,Vierustie,247,53850,61.030813,27.996391
955,Vierustie,243,53850,61.024132,28.000086
956,Vierustie,243,53850,61.024028,27.999583
957,Vierustie,243,53850,61.024379,27.999557
958,Rännikorventie,153,53830,61.02867,28.024714
959,Rännikorventie,153,53830,61.02849,28.024801
960,Rännikorventie,153,53830,61.028574,28.024397
961,Kärentie,36,53850,61.026385,28.007448
962,Rännikorventie,127,53830,61.029243,28.026139
963,Rännikorventie,126,53830,61.028399,28.028499
964,Pesäkuja,5,53850,61.05309,28.059916
965,Martinpellontie,365,54260,60.99918,28.369265
966,Haikontie,34,54120,61.136184,28.409513
967,Rännikorventie,126,53830,61.028448,28.027964
968,Rännikorventie,126,53830,61.028644,28.028174
969,Kärentie,8,53850,61.023442,28.008465
970,Kärentie,8,53850,61.023409,28.007965
971,Rännikorventie,148,53830,61.027554,28.025178
972,Rännikorventie,148,53830,61.027611,28.024736
973,Rännikorventie,148,53830,61.02762,28.02592
974,Kärentie,7,53850,61.023131,28.010435
975,Rännikorventie,139,53830,61.028319,28.026091
976,Myllysaarenpolku,34,53100,61.068146,28.198566
977,Myllysaarenpolku,12,53100,61.066035,28.200691
978,Myllysaarenpolku,37,53100,61.068653,28.200142
979,Myllysaarenpolku,37,53100,61.068462,28.200394
980,Myllysaarenpolku,45,53100,61.068892,28.19852
981,Myllysaarenpolku,45,53100,61.068818,28.198758
982,Myllysaarenpolku,22,53100,61.066254,28.200329
983,Myllysaarenpolku,37,53100,61.068419,28.200225
984,Harjukatu,4,53300,61.066604,28.260454
